date,PSP,DSP,DSP_like,ASP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Chl-a,salinity,T,SECCHI,NH4-N,NO2-N,NO3-N,PO4-P,SiO3-Si,O2,pH,Soca,lipophylic_toxins
May,180.0,10.0,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,142.70000000000002,16.48095238095238,2.833333333333333,14.0,0.59,36.63,14.09,8.0,1.10000002384186,0.0799999982118607,3.39000010490417,0.119999997317791,8.14000034332275,265.730010986328,8.19999980926514,3741.7799999999993,neg
May,310.0,10.0,0.0,5800.0,0.0,0.0,10.0,0.0,0.0,142.70000000000002,16.48095238095238,2.833333333333333,14.0,?,37.5099983215332,10.9300003051758,16.0,0.610000014305115,0.119999997317791,2.60999989509583,0.0500000007450581,6.6399998664856,270.640014648438,8.22000026702881,3741.7799999999993,neg
May,200.0,0.0,0.0,8200.0,0.0,0.0,0.0,0.0,0.0,142.70000000000002,16.48095238095238,2.833333333333333,14.0,1.98,32.88,15.08,4.0,0.810000002384186,0.100000001490116,8.06999969482422,0.150000005960464,14.1499996185303,274.209991455078,8.25,3741.7799999999993,neg
May,600.0,70.0,10.0,3200.0,0.0,0.0,10.0,30.0,0.0,147.6,17.442857142857143,2.7571428571428567,56.5,1.22,36.92,14.64,9.0,0.639999985694885,0.0900000035762787,1.97000002861023,0.0599999986588955,5.32999992370605,265.730010986328,8.1899995803833,3952.649,neg
May,170.0,50.0,0.0,3500.0,10.0,0.0,20.0,10.0,0.0,147.6,17.442857142857143,2.7571428571428567,56.5,0.59,36.63,14.09,8.0,1.10000002384186,0.0799999982118607,3.39000010490417,0.119999997317791,8.14000034332275,265.730010986328,8.19999980926514,3952.649,neg
May,180.0,30.0,30.0,4000.0,0.0,0.0,10.0,0.0,0.0,147.6,17.442857142857143,2.7571428571428567,56.5,1.98,32.88,15.08,4.0,0.810000002384186,0.100000001490116,8.06999969482422,0.150000005960464,14.1499996185303,274.209991455078,8.25,3952.649,neg
May,110.0,110.0,10.0,1600.0,0.0,0.0,50.0,10.0,0.0,153.4,17.314285714285713,2.938095238095238,68.8,1.17,35.85,19.7,5.0,0.610000014305115,0.140000000596046,3.71000003814697,0.150000005960464,4.6399998664856,246.520004272461,8.22999954223633,4509.130999999999,neg
May,230.0,70.0,0.0,2400.0,0.0,0.0,30.0,20.0,0.0,153.4,17.314285714285713,2.938095238095238,68.8,?,36.5900001525879,15.6099996566772,6.0,0.379999995231628,0.180000007152557,7.23999977111816,0.109999999403954,5.96000003814697,269.75,8.30000019073486,4509.130999999999,neg
May,110.0,90.0,20.0,2400.0,0.0,0.0,30.0,40.0,0.0,153.4,17.314285714285713,2.938095238095238,68.8,1.36,34.99,19.86,4.0,0.379999995231628,0.230000004172325,2.82999992370605,0.150000005960464,3.82999992370605,253.669998168945,8.27000045776367,4509.130999999999,neg
June,?,?,?,?,?,?,?,?,?,144.70000000000002,15.671428571428569,3.442857142857142,97.69999999999999,1.17,35.85,19.7,5.0,0.610000014305115,0.140000000596046,3.71000003814697,0.150000005960464,4.6399998664856,246.520004272461,8.22999954223633,5169.4169999999995,neg
June,100.0,50.0,20.0,4100.0,10.0,0.0,30.0,0.0,0.0,144.70000000000002,15.671428571428569,3.442857142857142,97.69999999999999,1.36,34.99,19.86,4.0,0.379999995231628,0.230000004172325,2.82999992370605,0.150000005960464,3.82999992370605,253.669998168945,8.27000045776367,5169.4169999999995,neg
June,130.0,60.0,40.0,2700.0,0.0,0.0,20.0,20.0,0.0,144.70000000000002,15.671428571428569,3.442857142857142,97.69999999999999,?,35.810001373291,19.3600006103516,7.0,0.550000011920929,0.159999996423721,2.88000011444092,0.100000001490116,5.88000011444092,250.990005493164,8.30000019073486,5169.4169999999995,neg
June,130.0,70.0,40.0,1400.0,0.0,0.0,20.0,40.0,0.0,211.50000000000003,19.214285714285715,2.8857142857142866,69.2,?,?,?,?,?,?,?,?,?,?,?,3553.4539999999997,neg
June,110.0,100.0,200.0,6400.0,0.0,0.0,10.0,60.0,0.0,211.50000000000003,19.214285714285715,2.8857142857142866,69.2,?,?,?,?,?,?,?,?,?,?,?,3553.4539999999997,neg
June,385.0,120.0,10.0,1875.0,40.0,0.0,0.0,40.0,0.0,211.50000000000003,19.214285714285715,2.8857142857142866,69.2,?,35.8199996948242,18.3199996948242,5.0,0.259999990463257,0.0599999986588955,0.100000001490116,0.119999997317791,3.92000007629395,251.880004882813,8.28999996185303,3553.4539999999997,neg
June,80.0,160.0,40.0,600.0,0.0,0.0,10.0,90.0,0.0,246.89999999999998,21.87142857142857,3.1809523809523816,28.599999999999998,?,35.8199996948242,18.3199996948242,5.0,0.259999990463257,0.0599999986588955,0.100000001490116,0.119999997317791,3.92000007629395,251.880004882813,8.28999996185303,2202.6620000000003,neg
June,70.0,20.0,10.0,300.0,0.0,0.0,10.0,0.0,0.0,246.89999999999998,21.87142857142857,3.1809523809523816,28.599999999999998,0.81,32.38,26.76,6.0,0.230000004172325,0.119999997317791,2.85999989509583,0.0900000035762787,3.49000000953674,242.5,8.34000015258789,2202.6620000000003,neg
June,60.0,40.0,30.0,2300.0,0.0,0.0,0.0,10.0,0.0,246.89999999999998,21.87142857142857,3.1809523809523816,28.599999999999998,0.8,34.25,26.23,5.0,0.839999973773956,0.100000001490116,1.86000001430511,0.129999995231628,2.80999994277954,236.25,8.32999992370605,2202.6620000000003,neg
July,390.0,120.0,20.0,1200.0,20.0,0.0,20.0,0.0,0.0,214.70000000000002,22.5,3.3190476190476197,2.9,0.81,32.38,26.76,6.0,0.230000004172325,0.119999997317791,2.85999989509583,0.0900000035762787,3.49000000953674,242.5,8.34000015258789,1181.333,neg
July,20.0,40.0,20.0,400.0,0.0,0.0,0.0,20.0,0.0,214.70000000000002,22.5,3.3190476190476197,2.9,0.8,34.25,26.23,5.0,0.839999973773956,0.100000001490116,1.86000001430511,0.129999995231628,2.80999994277954,236.25,8.32999992370605,1181.333,neg
July,70.0,30.0,50.0,900.0,20.0,0.0,10.0,0.0,0.0,214.70000000000002,22.5,3.3190476190476197,2.9,0.55,31.91,26.13,9.0,1.12999999523163,0.129999995231628,8.07999992370605,0.0799999982118607,3.38000011444092,233.570007324219,8.36999988555908,1181.333,neg
July,10.0,120.0,0.0,1000.0,0.0,0.0,50.0,20.0,0.0,228.60000000000005,22.799999999999997,3.1666666666666665,0.6,0.81,32.38,26.76,6.0,0.230000004172325,0.119999997317791,2.85999989509583,0.0900000035762787,3.49000000953674,242.5,8.34000015258789,968.5519999999998,neg
July,0.0,90.0,10.0,800.0,0.0,0.0,60.0,0.0,0.0,228.60000000000005,22.799999999999997,3.1666666666666665,0.6,0.55,31.91,26.13,9.0,1.12999999523163,0.129999995231628,8.07999992370605,0.0799999982118607,3.38000011444092,233.570007324219,8.36999988555908,968.5519999999998,neg
July,10.0,100.0,10.0,1600.0,0.0,0.0,50.0,20.0,0.0,228.60000000000005,22.799999999999997,3.1666666666666665,0.6,0.8,34.25,26.23,5.0,0.839999973773956,0.100000001490116,1.86000001430511,0.129999995231628,2.80999994277954,236.25,8.32999992370605,968.5519999999998,neg
July,0.0,100.0,30.0,0.0,0.0,10.0,20.0,70.0,0.0,254.20000000000002,24.43809523809524,3.3238095238095244,5.1,0.26,35.97,25.16,11.0,0.349999994039536,0.0700000002980232,0.239999994635582,0.0199999995529652,7.63000011444092,213.029998779297,8.21000003814697,782.8330000000001,neg
July,0.0,50.0,10.0,1000.0,0.0,0.0,0.0,40.0,0.0,254.20000000000002,24.43809523809524,3.3238095238095244,5.1,?,33.7700004577637,23.9200000762939,20.0,1.08000004291534,0.0399999991059303,7.09000015258789,0.0199999995529652,7.01999998092651,215.800003051758,8.28999996185303,782.8330000000001,neg
July,0.0,50.0,0.0,1700.0,0.0,0.0,10.0,40.0,0.0,254.20000000000002,24.43809523809524,3.3238095238095244,5.1,?,35.83,25.26,?,?,?,?,?,?,209.460006713867,?,782.8330000000001,neg
August,130.0,50.0,10.0,2100.0,0.0,10.0,20.0,20.0,0.0,263.6,25.666666666666668,3.6142857142857148,4.6,0.26,35.97,25.16,11.0,0.349999994039536,0.0700000002980232,0.239999994635582,0.0199999995529652,7.63000011444092,213.029998779297,8.21000003814697,677.5439999999999,neg
August,0.0,40.0,0.0,2200.0,0.0,0.0,0.0,40.0,0.0,263.6,25.666666666666668,3.6142857142857148,4.6,0.29,35.87,25.08,15.0,0.349999994039536,0.0199999995529652,0.0,0.0199999995529652,3.69000005722046,210.800003051758,8.19999980926514,677.5439999999999,neg
August,0.0,40.0,0.0,4000.0,0.0,0.0,20.0,20.0,0.0,263.6,25.666666666666668,3.6142857142857148,4.6,?,35.83,25.26,?,?,?,?,?,?,209.460006713867,?,677.5439999999999,neg
August,40.0,40.0,60.0,11100.0,0.0,20.0,20.0,0.0,0.0,218.9,23.428571428571427,3.6714285714285713,46.7,?,?,?,?,?,?,?,?,?,?,?,615.1990000000001,neg
August,20.0,30.0,0.0,4400.0,10.0,0.0,0.0,20.0,0.0,218.9,23.428571428571427,3.6714285714285713,46.7,?,36.0099983215332,26.9899997711182,9.0,0.430000007152557,0.0500000007450581,0.959999978542328,0.0500000007450581,6.51000022888184,207.320007324219,8.21000003814697,615.1990000000001,neg
August,10.0,30.0,0.0,4200.0,0.0,0.0,30.0,0.0,0.0,218.9,23.428571428571427,3.6714285714285713,46.7,?,?,?,?,?,?,?,?,?,?,?,615.1990000000001,neg
September,0.0,90.0,10.0,28900.0,0.0,40.0,20.0,10.0,0.0,216.59999999999997,21.09047619047619,3.5952380952380953,53.1,?,36.28,24.13,?,?,?,?,?,?,202.759994506836,8.19999980926514,711.4789999999999,neg
September,0.0,80.0,10.0,27700.0,20.0,0.0,20.0,20.0,0.0,216.59999999999997,21.09047619047619,3.5952380952380953,53.1,?,36.1800003051758,24.7600002288818,?,0.230000004172325,0.0399999991059303,0.370000004768372,0.0299999993294477,5.57000017166138,209.509994506836,8.23999977111816,711.4789999999999,neg
September,60.0,70.0,0.0,11500.0,10.0,30.0,10.0,10.0,0.0,216.59999999999997,21.09047619047619,3.5952380952380953,53.1,0.25,36.74,22.93,?,4.0,0.0500000007450581,0.850000023841858,0.0399999991059303,7.73000001907349,213.919998168945,8.18000030517578,711.4789999999999,neg
September,40.0,20.0,10.0,3800.0,10.0,0.0,10.0,0.0,0.0,180.49999999999997,19.51428571428571,3.738095238095238,52.8,?,36.1800003051758,24.7600002288818,?,0.230000004172325,0.0399999991059303,0.370000004768372,0.0299999993294477,5.57000017166138,209.509994506836,8.23999977111816,2155.902,neg
September,0.0,50.0,0.0,2800.0,40.0,0.0,10.0,0.0,0.0,180.49999999999997,19.51428571428571,3.738095238095238,52.8,0.25,36.74,22.93,?,4.0,0.0500000007450581,0.850000023841858,0.0399999991059303,7.73000001907349,213.919998168945,8.18000030517578,2155.902,poz
September,0.0,80.0,0.0,6400.0,20.0,0.0,10.0,50.0,0.0,180.49999999999997,19.51428571428571,3.738095238095238,52.8,?,36.28,24.13,?,?,?,?,?,?,202.759994506836,8.19999980926514,2155.902,neg
September,0.0,50.0,10.0,67200.0,40.0,10.0,0.0,0.0,0.0,176.5,18.685714285714283,3.8,52.6,?,36.28,24.13,?,?,?,?,?,?,202.759994506836,8.19999980926514,2458.995000000001,neg
September,10.0,60.0,0.0,31800.0,20.0,20.0,0.0,10.0,0.0,176.5,18.685714285714283,3.8,52.6,0.25,36.74,22.93,?,4.0,0.0500000007450581,0.850000023841858,0.0399999991059303,7.73000001907349,213.919998168945,8.18000030517578,2458.995000000001,neg
September,10.0,110.0,10.0,85800.0,30.0,60.0,10.0,0.0,0.0,176.5,18.685714285714283,3.8,52.6,0.24,36.49,24.11,14.0,0.639999985694885,0.0399999991059303,0.100000001490116,0.0199999995529652,5.07000017166138,208.119995117188,8.21000003814697,2458.995000000001,neg
October,10.0,10.0,10.0,227400.0,0.0,0.0,0.0,0.0,0.0,110.69999999999997,16.247619047619047,2.8095238095238093,68.69999999999999,?,36.0299987792969,23.5400009155273,19.0,0.629999995231628,0.00999999977648258,0.660000026226044,0.0199999995529652,4.40000009536743,207.460006713867,8.25,1855.3200000000002,poz
October,0.0,70.0,10.0,164000.0,0.0,30.0,0.0,20.0,0.0,110.69999999999997,16.247619047619047,2.8095238095238093,68.69999999999999,0.24,35.81,22.26,?,0.680000007152557,0.0399999991059303,1.52999997138977,0.0399999991059303,2.20000004768372,210.800003051758,8.22999954223633,1855.3200000000002,poz
October,20.0,50.0,20.0,224800.0,0.0,30.0,20.0,0.0,0.0,110.69999999999997,16.247619047619047,2.8095238095238093,68.69999999999999,?,36.02,22.28,?,?,?,?,?,?,200.080001831055,8.17000007629395,1855.3200000000002,neg
October,0.0,10.0,80.0,191600.0,0.0,10.0,0.0,0.0,0.0,83.19999999999999,15.561904761904762,2.7428571428571424,85.30000000000001,?,36.02,22.28,?,?,?,?,?,?,200.080001831055,8.17000007629395,2599.0510000000004,neg
October,0.0,40.0,50.0,163200.0,0.0,30.0,10.0,0.0,0.0,83.19999999999999,15.561904761904762,2.7428571428571424,85.30000000000001,0.18,36.06,22.43,?,0.409999996423721,0.0399999991059303,0.519999980926514,0.0299999993294477,2.38000011444092,208.119995117188,8.22999954223633,2599.0510000000004,poz
October,0.0,100.0,20.0,207200.0,10.0,10.0,0.0,10.0,0.0,83.19999999999999,15.561904761904762,2.7428571428571424,85.30000000000001,0.24,35.81,22.26,?,0.680000007152557,0.0399999991059303,1.52999997138977,0.0399999991059303,2.20000004768372,210.800003051758,8.22999954223633,2599.0510000000004,poz
October,40.0,250.0,30.0,8900.0,90.0,60.0,80.0,0.0,0.0,80.0,15.904761904761905,2.9714285714285715,52.00000000000001,?,36.43,18.99,?,?,?,?,?,?,212.580001831055,?,3143.656,neg
October,20.0,150.0,60.0,800.0,50.0,50.0,10.0,10.0,0.0,80.0,15.904761904761905,2.9714285714285715,52.00000000000001,0.82,36.45,18.95,?,0.569999992847443,0.0799999982118607,1.03999996185303,0.0399999991059303,1.38999998569489,223.75,8.14999961853027,3143.656,neg
October,10.0,220.0,10.0,1800.0,110.0,60.0,30.0,0.0,0.0,80.0,15.904761904761905,2.9714285714285715,52.00000000000001,?,36.439998626709,19.6800003051758,10.0,0.550000011920929,0.0299999993294477,0.709999978542328,0.0,3.38000011444092,219.979995727539,8.21000003814697,3143.656,neg
November,0.0,10.0,0.0,14250.0,0.0,0.0,10.0,0.0,0.0,78.7,13.54285714285715,3.4333333333333336,147.1,?,?,?,?,?,?,?,?,?,?,?,6677.749000000002,neg
November,0.0,0.0,0.0,15250.0,0.0,0.0,0.0,0.0,0.0,78.7,13.54285714285715,3.4333333333333336,147.1,?,?,?,?,?,?,?,?,?,?,?,6677.749000000002,neg
November,10.0,20.0,0.0,9600.0,0.0,10.0,10.0,0.0,0.0,78.7,13.54285714285715,3.4333333333333336,147.1,?,36.0400009155273,18.5900001525879,?,0.319999992847443,0.0500000007450581,1.47000002861023,0.0599999986588955,4.3899998664856,231.589996337891,8.19999980926514,6677.749000000002,neg
November,0.0,0.0,0.0,13600.0,0.0,0.0,0.0,0.0,0.0,68.4,10.747619047619047,3.690476190476191,124.59999999999998,?,37.54,17.17,?,?,?,?,?,?,209.460006713867,8.17000007629395,5604.9890000000005,neg
November,0.0,10.0,0.0,9200.0,0.0,0.0,0.0,0.0,0.0,68.4,10.747619047619047,3.690476190476191,124.59999999999998,?,34.7900009155273,17.5499992370605,8.0,1.12000000476837,0.200000002980232,12.1000003814697,0.00999999977648258,7.01000022888184,231.389999389648,8.26000022888184,5604.9890000000005,neg
November,0.0,20.0,0.0,5400.0,0.0,0.0,10.0,0.0,0.0,68.4,10.747619047619047,3.690476190476191,124.59999999999998,0.74,37.21,16.74,8.0,0.189999997615814,0.730000019073486,8.39999961853027,0.0700000002980232,6.26000022888184,219.729995727539,8.18000030517578,5604.9890000000005,?
December,0.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,115.29999999999997,6.095238095238095,3.7571428571428576,16.700000000000003,0.49,37.86,17.44,?,0.25,0.409999996423721,3.75,0.0500000007450581,4.73999977111816,214.369995117188,8.19999980926514,2492.407,neg
December,0.0,10.0,0.0,600.0,0.0,0.0,0.0,0.0,10.0,115.29999999999997,6.095238095238095,3.7571428571428576,16.700000000000003,?,37.54,17.17,?,?,?,?,?,?,209.460006713867,8.17000007629395,2492.407,neg
December,0.0,10.0,0.0,600.0,10.0,0.0,0.0,0.0,0.0,115.29999999999997,6.095238095238095,3.7571428571428576,16.700000000000003,0.74,37.21,16.74,8.0,0.189999997615814,0.730000019073486,8.39999961853027,0.0700000002980232,6.26000022888184,219.729995727539,8.18000030517578,2492.407,?
January,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.800000000000004,9.466666666666665,2.1333333333333337,37.900000000000006,?,?,?,?,?,?,?,?,?,?,?,6947.896000000001,?
January,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.800000000000004,9.466666666666665,2.1333333333333337,37.900000000000006,?,?,?,?,?,?,?,?,?,?,?,6947.896000000001,?
January,40.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,22.800000000000004,9.466666666666665,2.1333333333333337,37.900000000000006,?,?,?,?,?,?,?,?,?,?,?,6947.896000000001,?
February,0.0,50.0,0.0,400.0,20.0,0.0,10.0,0.0,0.0,38.400000000000006,9.904761904761907,3.3,145.0,?,36.9300003051758,11.5900001525879,6.0,0.469999998807907,0.790000021457672,10.0500001907349,0.0700000002980232,6.01999998092651,266.709991455078,8.18000030517578,9893.170999999998,neg
February,0.0,70.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,38.400000000000006,9.904761904761907,3.3,145.0,?,?,?,?,?,?,?,?,?,?,?,9893.170999999998,neg
February,0.0,30.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,38.400000000000006,9.904761904761907,3.3,145.0,?,?,?,?,?,?,?,?,?,?,?,9893.170999999998,neg
March,120.0,20.0,10.0,19400.0,0.0,0.0,0.0,0.0,10.0,141.70000000000002,10.45238095238095,3.0714285714285716,18.5,0.89,36.79,11.46,?,?,?,?,?,?,279.549987792969,8.1899995803833,2618.658000000001,neg
March,70.0,30.0,10.0,13300.0,10.0,0.0,0.0,0.0,10.0,141.70000000000002,10.45238095238095,3.0714285714285716,18.5,?,36.46,11.47,5.0,?,?,?,?,?,273.869995117188,8.19999980926514,2618.658000000001,neg
March,20.0,30.0,40.0,31500.0,0.0,0.0,0.0,0.0,0.0,141.70000000000002,10.45238095238095,3.0714285714285716,18.5,0.81,34.15,10.71,3.0,?,?,?,?,?,295.309997558594,8.19999980926514,2618.658000000001,neg
April,90.0,10.0,20.0,6200.0,0.0,0.0,0.0,0.0,0.0,160.5,10.490476190476192,3.157142857142856,34.1,?,37.49,12.83,9.0,?,?,?,?,?,274.200012207031,8.14000034332275,3075.9239999999995,neg
April,60.0,30.0,120.0,4600.0,10.0,0.0,0.0,0.0,0.0,160.5,10.490476190476192,3.157142857142856,34.1,?,37.0800018310547,12.4700002670288,10.0,0.319999992847443,0.379999995231628,2.59999990463257,0.0199999995529652,4.65000009536743,295.670013427734,8.22000026702881,3075.9239999999995,neg
April,60.0,60.0,60.0,7000.0,30.0,0.0,10.0,0.0,0.0,160.5,10.490476190476192,3.157142857142856,34.1,0.7,36.73,12.73,12.0,0.100000001490116,0.790000021457672,4.44999980926514,0.0199999995529652,0.0500000007450581,295.299987792969,8.23999977111816,3075.9239999999995,neg
April,50.0,40.0,40.0,1200.0,0.0,0.0,0.0,40.0,0.0,134.0,13.314285714285713,2.3809523809523805,82.0,?,35.9000015258789,15.75,7.0,0.319999992847443,0.189999997615814,7.67999982833862,0.0299999993294477,5.98999977111816,270.660003662109,8.27999973297119,1854.3490000000002,neg
April,10.0,40.0,10.0,1600.0,0.0,0.0,0.0,30.0,0.0,134.0,13.314285714285713,2.3809523809523805,82.0,?,?,?,?,?,?,?,?,?,?,?,1854.3490000000002,neg
April,20.0,10.0,10.0,1800.0,10.0,0.0,0.0,0.0,0.0,134.0,13.314285714285713,2.3809523809523805,82.0,?,?,?,?,?,?,?,?,?,?,?,1854.3490000000002,neg
April,20.0,20.0,0.0,2000.0,0.0,0.0,10.0,0.0,0.0,109.39999999999998,13.857142857142858,2.1238095238095234,104.19999999999999,?,34.95,14.19,11.0,?,?,?,?,?,254.639999389648,8.25,1859.4950000000003,neg
April,30.0,50.0,0.0,2375.0,0.0,0.0,10.0,10.0,0.0,109.39999999999998,13.857142857142858,2.1238095238095234,104.19999999999999,0.59,35.89,15.02,11.0,?,?,?,?,?,265.420013427734,8.22000026702881,1859.4950000000003,neg
April,190.0,40.0,0.0,1800.0,0.0,0.0,30.0,0.0,0.0,109.39999999999998,13.857142857142858,2.1238095238095234,104.19999999999999,?,35.9000015258789,15.75,7.0,0.319999992847443,0.189999997615814,7.67999982833862,0.0299999993294477,5.98999977111816,270.660003662109,8.27999973297119,1859.4950000000003,neg
May,600.0,60.0,60.0,8600.0,10.0,0.0,10.0,40.0,0.0,137.00000000000003,14.995238095238097,2.4714285714285715,79.1,0.59,35.89,15.02,11.0,?,?,?,?,?,265.420013427734,8.22000026702881,2273.204,neg
May,480.0,90.0,190.0,2800.0,0.0,20.0,0.0,70.0,0.0,137.00000000000003,14.995238095238097,2.4714285714285715,79.1,?,34.95,14.19,11.0,?,?,?,?,?,254.639999389648,8.25,2273.204,neg
May,620.0,170.0,90.0,2400.0,20.0,10.0,10.0,120.0,0.0,137.00000000000003,14.995238095238097,2.4714285714285715,79.1,?,34.91,15.49,10.0,?,?,?,?,?,261.730010986328,8.27000045776367,2273.204,neg
May,1455.0,80.0,120.0,0.0,0.0,0.0,20.0,60.0,0.0,182.39999999999995,16.728571428571435,2.742857142857143,43.2,?,36.39,16.05,9.0,?,?,?,?,?,263.579986572266,8.17000007629395,2211.0,neg
May,1100.0,140.0,40.0,200.0,0.0,0.0,10.0,120.0,0.0,182.39999999999995,16.728571428571435,2.742857142857143,43.2,1.67,33.49,17.15,6.0,?,?,?,?,?,269.440002441406,8.14999961853027,2211.0,neg
May,520.0,210.0,200.0,100.0,0.0,0.0,0.0,190.0,0.0,182.39999999999995,16.728571428571435,2.742857142857143,43.2,?,29.8799991607666,17.5799999237061,5.0,0.0700000002980232,0.419999986886978,34.9799995422363,0.0900000035762787,9.6899995803833,266.470001220703,8.3100004196167,2211.0,neg
June,660.0,20.0,70.0,0.0,0.0,10.0,10.0,0.0,0.0,232.99999999999997,19.20476190476191,2.685714285714286,51.9,1.67,33.49,17.15,6.0,?,?,?,?,?,269.440002441406,8.14999961853027,1963.085,neg
June,335.0,20.0,40.0,250.0,0.0,0.0,10.0,0.0,0.0,232.99999999999997,19.20476190476191,2.685714285714286,51.9,?,36.39,16.05,9.0,?,?,?,?,?,263.579986572266,8.17000007629395,1963.085,neg
June,445.0,40.0,20.0,125.0,0.0,10.0,10.0,20.0,0.0,232.99999999999997,19.20476190476191,2.685714285714286,51.9,0.98,36.67,15.52,?,?,?,?,?,?,267.549987792969,8.23999977111816,1963.085,neg
June,135.0,160.0,420.0,0.0,10.0,0.0,10.0,140.0,0.0,223.49999999999997,22.01904761904762,2.6142857142857148,0.6,?,?,?,?,?,?,?,?,?,?,?,1666.1890000000003,neg
June,10.0,20.0,110.0,0.0,0.0,0.0,0.0,20.0,0.0,223.49999999999997,22.01904761904762,2.6142857142857148,0.6,?,31.2299995422363,20.9799995422363,?,0.790000021457672,0.25,19.1100006103516,0.0500000007450581,7.75,255.990005493164,8.36999988555908,1666.1890000000003,neg
June,30.0,30.0,90.0,0.0,0.0,0.0,10.0,10.0,0.0,223.49999999999997,22.01904761904762,2.6142857142857148,0.6,?,?,?,?,?,?,?,?,?,?,?,1666.1890000000003,neg
July,30.0,120.0,30.0,1500.0,20.0,10.0,10.0,70.0,0.0,205.9,21.66666666666666,2.466666666666667,63.19999999999999,0.42,34.37,22.92,12.0,?,?,?,?,?,228.729995727539,8.23999977111816,2338.096,neg
